transcript_id,SRR11452251.bam.gtf,SRR11452262.bam.gtf,SRR11452263.bam.gtf,SRR4048723.bam.gtf
Montipora_capitata_HIv3___RNAseq.g18102.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5034.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g21453.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g8853.t1,23,42,73,34
Montipora_capitata_HIv3___RNAseq.g43514.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g46469.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g38984.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g14478.t1,30,37,27,38
Montipora_capitata_HIv3___TS.g11889.t1b,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g17538.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g11889.t1a,0,0,0,0
Montipora_capitata_HIv3___TS.g6728.t1,39,73,162,32
Montipora_capitata_HIv3___RNAseq.g47355.t1,7112,3949,6450,5522
Montipora_capitata_HIv3___RNAseq.g34796.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g15686.t1,1000,724,1018,1082
Montipora_capitata_HIv3___TS.g6404.t2,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g39875.t1,4,22,41,0
Montipora_capitata_HIv3___RNAseq.g50235.t1,373,390,731,203
Montipora_capitata_HIv3___RNAseq.g22859.t1,885,815,1506,879
Montipora_capitata_HIv3___TS.g28507.t1a,88,69,292,45
Montipora_capitata_HIv3___TS.g28507.t1c,0,13,18,29
Montipora_capitata_HIv3___TS.g28507.t1b,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g32086.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g32891.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5036.t1,659,325,1138,355
Montipora_capitata_HIv3___RNAseq.g32146.t1,19,0,28,24
Montipora_capitata_HIv3___RNAseq.g37778.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g37735.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g30715.t1,1726,1167,1859,1610
Montipora_capitata_HIv3___RNAseq.g41170.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g16158.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g41226.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g1743.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g30457.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.23696_t,168,0,160,46
Montipora_capitata_HIv3___RNAseq.g3561.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g28576.t1,0,0,0,6
Montipora_capitata_HIv3___RNAseq.g13092.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g6110.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g10125.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g48989.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g1480.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g38813.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g46298.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g22526.t1b,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g22526.t1a,0,0,0,0
Montipora_capitata_HIv3___TS.g46100.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g15352.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g18100.t2,0,0,0,73
Montipora_capitata_HIv3___TS.g21196.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g14703.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g29778.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g19189.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g27609.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g30168.t1,243,1089,712,87
Montipora_capitata_HIv3___TS.g35449.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g42422.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g26955.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g18795.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g4015.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g12656.t1,2460,2465,4937,3308
Montipora_capitata_HIv3___RNAseq.g15684.t2,0,17,52,8
Montipora_capitata_HIv3___RNAseq.g37408.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g38446.t1,0,17,21,43
Montipora_capitata_HIv3___RNAseq.g23661.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g2157.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g30614.t1b,70,77,68,25
Montipora_capitata_HIv3___RNAseq.g30614.t1c,69,47,128,72
Montipora_capitata_HIv3___RNAseq.g37305.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g25865.t1b,0,0,0,1
Montipora_capitata_HIv3___RNAseq.g7691.t2,0,0,17,5
Montipora_capitata_HIv3___RNAseq.g24246.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g19229.t1a,0,17,0,25
Montipora_capitata_HIv3___RNAseq.g29993.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g41172.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g19229.t1b,0,19,32,18
Montipora_capitata_HIv3___RNAseq.g3959.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g1310.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g34952.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g22770.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g30873.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g4569.t1,7,8,9,4
Montipora_capitata_HIv3___RNAseq.g1626.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g47622.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g18797.t1,0,0,0,1
Montipora_capitata_HIv3___RNAseq.g40213.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5746.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g15769.t1,72,78,143,63
Montipora_capitata_HIv3___RNAseq.g38811.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g33725.t1,10,17,16,15
Montipora_capitata_HIv3___RNAseq.g32026.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g43668.t1,74,115,129,39
Montipora_capitata_HIv3___RNAseq.g36752.t1,0,0,0,13
Montipora_capitata_HIv3___TS.g50083.t1,63,51,90,60
Montipora_capitata_HIv3___RNAseq.g29788.t1c,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g30965.t1,566,762,1078,483
Montipora_capitata_HIv3___RNAseq.g1312.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g2823.t1,482,287,735,556
Montipora_capitata_HIv3___RNAseq.g35398.t1,0,0,5,0
Montipora_capitata_HIv3___RNAseq.g16255.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g14920.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g11332.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g44804.t1,5,0,0,0
Montipora_capitata_HIv3___TS.g6386.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g26957.t1,74,79,91,162
Montipora_capitata_HIv3___RNAseq.g46484.t1a,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g46484.t1b,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g14398.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g47985.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g36750.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g33727.t1,2,0,1,1
Montipora_capitata_HIv3___RNAseq.g6030.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g37530.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g35585.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g28806.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g32242.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g26259.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g3865.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g29200.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g50307.t1,1180,1876,1876,2618
Montipora_capitata_HIv3___RNAseq.g44149.t1,88,70,73,157
Montipora_capitata_HIv3___RNAseq.g29130.t1,26,83,49,96
Montipora_capitata_HIv3___RNAseq.g46064.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g11041.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g41396.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g37511.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g13087.t2,166,155,257,238
Montipora_capitata_HIv3___RNAseq.g39861.t1,1224,1077,1532,1082
Montipora_capitata_HIv3___RNAseq.g5744.t1,6697,6073,13904,6254
Montipora_capitata_HIv3___RNAseq.g6761.t1,95,23,95,99
Montipora_capitata_HIv3___RNAseq.g665.t1,300,238,406,967
Montipora_capitata_HIv3___TS.g2141.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g34060.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g9249.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g39631.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g43846.t1a,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g43846.t1b,200,174,273,76
Montipora_capitata_HIv3___RNAseq.g35549.t1,940,894,1177,977
Montipora_capitata_HIv3___RNAseq.g27610.t1,555,373,572,422
Montipora_capitata_HIv3___TS.g3867.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g17193.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g39135.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g50263.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g16257.t1,3,3,13,5
Montipora_capitata_HIv3___RNAseq.g46181.t1,45,10,139,19
Montipora_capitata_HIv3___RNAseq.g36666.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g48378.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g11410.t1,1,18,4,23
Montipora_capitata_HIv3___TS.g26908.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g39633.t2,394,218,730,221
Montipora_capitata_HIv3___RNAseq.g29292.t1,28,122,85,97
Montipora_capitata_HIv3___TS.g5050.t2,583,406,502,463
Montipora_capitata_HIv3___RNAseq.g42467.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g37532.t1,223,133,194,100
Montipora_capitata_HIv3___RNAseq.g27371.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g27631.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g66.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g42811.t1,0,0,0,9
Montipora_capitata_HIv3___RNAseq.g31192.t1,633,366,579,499
Montipora_capitata_HIv3___RNAseq.g31932.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g25267.t3,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g36664.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g30816.t1,62,26,46,87
Montipora_capitata_HIv3___RNAseq.g46183.t1,360,326,630,462
Montipora_capitata_HIv3___RNAseq.g22899.t1,177,200,253,344
Montipora_capitata_HIv3___RNAseq.g40367.t1,8,13,23,17
Montipora_capitata_HIv3___RNAseq.g30400.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g42766.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g13085.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g25160.t1,38,5,35,22
Montipora_capitata_HIv3___RNAseq.g21510.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g2222.t2,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g17303.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g42032.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g45085.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g3170.t3,1483,1581,2268,2706
Montipora_capitata_HIv3___RNAseq.g27612.t1,88,48,200,270
Montipora_capitata_HIv3___TS.g38140.t1,32,9,9,9
Montipora_capitata_HIv3___TS.g2339.t1,6833,6331,11893,4233
Montipora_capitata_HIv3___RNAseq.g18364.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g50261.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g6475.t1,0,0,4,0
Montipora_capitata_HIv3___RNAseq.g1765.t1a,0,0,0,1
Montipora_capitata_HIv3___RNAseq.g1765.t1b,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g1765.t1c,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g36495.t1,28,0,0,8
Montipora_capitata_HIv3___RNAseq.g18765.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g32779.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g39350.t1,0,0,0,1
Montipora_capitata_HIv3___TS.g17828.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g28167.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g42966.t1,0,9,0,3
Montipora_capitata_HIv3___RNAseq.g20496.t1,184,149,283,334
Montipora_capitata_HIv3___RNAseq.g40365.t1,18,5,34,38
Montipora_capitata_HIv3___TS.g33888.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g31203.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g8244.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g31340.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g34966.t1,215,206,381,316
Montipora_capitata_HIv3___TS.g12027.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g35150.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g29290.t1,236,101,500,35
Montipora_capitata_HIv3___RNAseq.g14424.t1,30,69,46,26
Montipora_capitata_HIv3___TS.g2262.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g5086.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g16716.t1,0,0,0,2
Montipora_capitata_HIv3___RNAseq.g39613.t1a,9,0,0,0
Montipora_capitata_HIv3___RNAseq.g39613.t1b,1155,619,1013,677
Montipora_capitata_HIv3___RNAseq.g28165.t1,0,0,12,0
Montipora_capitata_HIv3___TS.g2570.t1b,105,144,87,84
Montipora_capitata_HIv3___RNAseq.g32340.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g9698.t1,283,101,354,229
Montipora_capitata_HIv3___TS.g36355.t1,0,0,0,4
Montipora_capitata_HIv3___RNAseq.g30814.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g10738.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g33517.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g13492.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5476.t1,0,0,0,2
Montipora_capitata_HIv3___RNAseq.g12247.t1,0,0,0,1
Montipora_capitata_HIv3___RNAseq.g11563.t2,3,0,0,13
Montipora_capitata_HIv3___RNAseq.g22358.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g11658.t1,147,189,214,290
Montipora_capitata_HIv3___RNAseq.g35152.t1,498,306,795,793
Montipora_capitata_HIv3___RNAseq.g26406.t1,371,421,659,618
Montipora_capitata_HIv3___RNAseq.g38705.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g45087.t1,27,0,31,6
Montipora_capitata_HIv3___TS.g11783.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g40042.t1,49,51,101,4
Montipora_capitata_HIv3___TS.g30849.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g13428.t1,0,0,0,4
Montipora_capitata_HIv3___RNAseq.g4254.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g28394.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g13825.t1,0,0,0,8
Montipora_capitata_HIv3___TS.g27069.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g16264.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g40051.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g34148.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g4339.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g36906.t1,0,0,0,126
Montipora_capitata_HIv3___RNAseq.g34964.t1,246,84,135,303
Montipora_capitata_HIv3___RNAseq.g19007.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g29081.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g31342.t1,0,0,7,17
Montipora_capitata_HIv3___RNAseq.g9337.t1,24,11,26,32
Montipora_capitata_HIv3___RNAseq.g15611.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g40156.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g12335.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g28396.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g9530.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g36336.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g28944.t1,0,0,2,34
Montipora_capitata_HIv3___RNAseq.g41895.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g10068.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g19892.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g35714.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g20030.t1a,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g23135.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g13490.t3,1602,1028,1366,557
Montipora_capitata_HIv3___RNAseq.g1892.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g3884.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g24757.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g20030.t1b,0,0,0,0
Montipora_capitata_HIv3___TS.g15910.t1,5305,4937,8111,4511
Montipora_capitata_HIv3___TS.g8808.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g20801.t3,2806,1635,4194,1027
Montipora_capitata_HIv3___RNAseq.g7353.t1,0,0,15,0
Montipora_capitata_HIv3___RNAseq.g13328.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g22705.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g3782.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g40348.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g26404.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g43431.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g11561.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g40040.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g14668.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g35681.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g5885.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g18196.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g8141.t1,0,2,2,4
Montipora_capitata_HIv3___TS.g39850.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g34187.t2,11182,10016,15925,6500
Montipora_capitata_HIv3___RNAseq.g36978.t1,0,0,0,4
Montipora_capitata_HIv3___RNAseq.g28093.t1,17,35,25,0
Montipora_capitata_HIv3___RNAseq.g17440.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g36904.t1,166,130,189,199
Montipora_capitata_HIv3___RNAseq.g24189.t1,391,243,386,558
Montipora_capitata_HIv3___TS.g46085.t1,9,0,0,4
Montipora_capitata_HIv3___TS.g11429.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g16398.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g47919.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g9410.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g48383.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g11355.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g1233.t1,0,16,0,1
Montipora_capitata_HIv3___TS.g45797.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g92.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g25884.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g32588.t1,8,0,0,0
Montipora_capitata_HIv3___RNAseq.g9116.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g30467.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g16677.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g2703.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5827.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g38318.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g40125.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g21359.t1,7,10,4,3
Montipora_capitata_HIv3___RNAseq.g37328.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g9886.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g3593.t1,2,5,8,2
Montipora_capitata_HIv3___TS.g22218.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g13209.t1,1103,1159,1646,830
Montipora_capitata_HIv3___RNAseq.g31858.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g33380.t2,191,145,187,137
Montipora_capitata_HIv3___RNAseq.g5825.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g42714.t1,0,18,0,0
Montipora_capitata_HIv3___RNAseq.g47878.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g11894.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g3064.t1,670,563,1148,585
Montipora_capitata_HIv3___RNAseq.g30459.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g1062.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g9706.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g14828.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g49365.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g19799.t1,65,103,96,59
Montipora_capitata_HIv3___RNAseq.g25782.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g27683.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g39099.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g7674.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g32151.t1,2347,1573,4136,2449
Montipora_capitata_HIv3___TS.g9189.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g9180.t1,0,12,36,5
Montipora_capitata_HIv3___RNAseq.g34441.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g19851.t1,3,0,0,4
Montipora_capitata_HIv3___RNAseq.g1122.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g43768.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g40211.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g33335.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g30402.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g8629.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g16565.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5482.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g9748.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g36558.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g38412.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g35188.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g25322.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g26736.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g4234.t1,477,157,458,317
Montipora_capitata_HIv3___RNAseq.g1120.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g7923.t2,461,279,437,339
Montipora_capitata_HIv3___TS.g39905.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g25633.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g50543.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g1060.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g29335.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g42706.t1,0,7,27,12
Montipora_capitata_HIv3___RNAseq.g49306.t2,0,0,0,2
Montipora_capitata_HIv3___TS.g9617.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g622.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g20186.t1,3,0,0,0
Montipora_capitata_HIv3___RNAseq.g23633.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g27549.t3,3843,2923,3878,2705
Montipora_capitata_HIv3___RNAseq.g38410.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g21815.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g20570.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g33486.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g39211.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g2383.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g32153.t1,27,36,22,45
Montipora_capitata_HIv3___RNAseq.g21753.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g45576.t1,138,102,239,249
Montipora_capitata_HIv3___RNAseq.g620.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5052.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g27151.t1,165,381,281,362
Montipora_capitata_HIv3___RNAseq.g43620.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g15613.t1,0,0,0,5
Montipora_capitata_HIv3___RNAseq.g9335.t1,6768,5939,11633,3362
Montipora_capitata_HIv3___TS.g37163.t4,207,171,281,318
Montipora_capitata_HIv3___RNAseq.g20551.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g50151.t2a,392,277,671,203
Montipora_capitata_HIv3___TS.g38023.t1,0,0,0,8
Montipora_capitata_HIv3___RNAseq.g50151.t2b,58,30,74,53
Montipora_capitata_HIv3___RNAseq.g45444.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g49665.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g16451.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g26165.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g49095.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g23970.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g1439.t1,0,0,0,3
Montipora_capitata_HIv3___RNAseq.g4169.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g21796.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g2966.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g14024.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g33398.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g2228.t1,0,0,0,2
Montipora_capitata_HIv3___TS.g39520.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g31675.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g37618.t1,349,298,848,454
Montipora_capitata_HIv3___TS.g29612.t1,604,205,846,134
Montipora_capitata_HIv3___RNAseq.g42494.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g39824.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g17288.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g19458.t1,3,8,0,4
