"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","regulation"
"Montipora_capitata_HIv3___TS.g27682.t1",8.95194569016962,6.03870954097729,1.70138379753207,3.54929296360803,0.000386267077521683,0.000832260876857893,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g41664.t1",12.1492700002689,4.50719947324453,1.33778165067039,3.36915928768037,0.000753978425840544,0.00153702297584244,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g1682.t1",8.95863413608563,6.53466658599607,1.92418147199972,3.39607603601176,0.000683593669906031,0.00140469885798541,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g40453.t1",351.311185884728,1.49479790806648,0.217022610062646,6.88775196112048,5.66809253460872e-12,3.43850119052455e-11,"Up at 72 hpf"
"Montipora_capitata_HIv3___TS.g24411.t1",21.5267901121244,-2.29992246529592,0.676787702252362,-3.39829234136752,0.000678079189502813,0.00139439574737409,"Up at 1 hpf"
"Montipora_capitata_HIv3___TS.g23963.t1",10.0933596280327,6.71712507286347,1.27590241550854,5.26460722326183,1.4048938739546e-07,5.25406145622065e-07,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g37331.t1",49.2380866076928,1.24908198212494,0.336430423673341,3.71274978192144,0.000205019556666947,0.000465129239477135,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g8915.t1",32.8648259442597,2.89310366186969,0.63175652256273,4.57945990036442,4.66178149569755e-06,1.40567450522756e-05,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g20952.t1",146.099696109636,1.46868542945068,0.238196198000367,6.1658642823863,7.00991899737237e-10,3.46065757076311e-09,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g44132.t1",7.18393793804057,5.69755952968119,1.70605094810391,3.33961862980318,0.000838935111852872,0.00169296789476936,"Up at 72 hpf"
"Montipora_capitata_HIv3___TS.g7139.t1",13085.3097198056,2.34599200193691,0.18148545679861,12.9266115495976,3.18551340172913e-38,1.11290532357532e-36,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g26671.t1",655.745652717228,1.62929035484212,0.14028948846963,11.6137735807258,3.50785590301853e-31,7.92313158498068e-30,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g49769.t1",375.087588815608,4.57917939704604,0.487327179290271,9.39651961073672,5.63977511881376e-21,6.74850626845488e-20,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.35242_t",1270.42426218396,-2.02061035284197,0.259029414417377,-7.80069845498758,6.15654653201733e-15,4.82862170399432e-14,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g45575.t1",209.815742885749,1.27119258234945,0.218584047274267,5.81557802685585,6.04247192973378e-09,2.68015686735657e-08,"Up at 72 hpf"
"Montipora_capitata_HIv3___TS.g3959.t1",5.74481473658197,5.68443939526699,1.94218370003941,2.92682890663311,0.00342437206670595,0.00612836612662682,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g8701.t1",34.9353289204976,1.99446716796345,0.647603336599608,3.07976666463126,0.00207162824939531,0.00386731370467908,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g20481.t1",16.3956726032095,5.85490619518034,1.49564099453343,3.91464677458027,9.05366504666217e-05,0.000219337023750391,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g4365.t1",11.4718353526721,5.6941096652818,1.21176236159276,4.69903163009402,2.61397971679483e-06,8.17819467499742e-06,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g10798.t1",10.0547877702595,6.22160430159405,1.3664979135759,4.55295558067348,5.28974452555454e-06,1.5825781521828e-05,"Up at 72 hpf"
"Montipora_capitata_HIv3___TS.g716.t1",13.8485228279461,5.88928769889423,1.50483608839335,3.91357420540199,9.09399365923614e-05,0.000220277407306645,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g26673.t1",35.3191573145368,2.36886400263806,0.48534715286383,4.88076212801576,1.05676646525602e-06,3.49223142771517e-06,"Up at 72 hpf"
"Montipora_capitata_HIv3___TS.g38043.t1",179.16907691798,13.3188398477428,1.60624910600846,8.29188934513415,1.11463601901849e-16,9.95315650816484e-16,"Up at 72 hpf"
